 iw iq       W      Q2   epsln   g1/F1    stat    syst     c_s       f      c_1    PBPT    f_RC     A_RC      D'   eps*R    C_g2  Aparr    err
 42  9  2.0738  2.4177  0.5372  0.4707  0.0268  0.0207  1.0275  0.1674 -0.0105  0.6520  0.9590 -0.0130  0.8571  0.0997  0.9665  0.4174  0.0238
 43  9  2.1248  2.4239  0.5016  0.4884  0.0262  0.0203  1.0403  0.1662 -0.0105  0.6520  0.9540 -0.0162  0.8836  0.0865  0.9693  0.4452  0.0239
 44  9  2.1758  2.4225  0.4651  0.4511  0.0260  0.0204  1.0599  0.1654 -0.0104  0.6520  0.9480 -0.0200  0.9064  0.0767  0.9720  0.4206  0.0243
 45  9  2.2247  2.4105  0.4302  0.4905  0.0284  0.0211  1.0828  0.1648 -0.0103  0.6520  0.9400 -0.0247  0.9252  0.0694  0.9746  0.4657  0.0269
 46  9  2.2738  2.3461  0.4040  0.4373  0.0329  0.0230  1.1120  0.1644 -0.0101  0.6520  0.9300 -0.0305  0.9352  0.0657  0.9771  0.4185  0.0315
 47  9  2.3212  2.2888  0.3762  0.4303  0.0443  0.0246  1.1347  0.1640 -0.0100  0.6520  0.9160 -0.0381  0.9453  0.0621  0.9796  0.4152  0.0428
 26 10  1.2755  2.8713  0.7911  0.2619  0.0806  0.0249  1.0025  0.1688 -0.0112  0.6520  0.8950 -0.0113  0.7123  0.1423  0.9254  0.2016  0.0620
 27 10  1.3250  2.8657  0.7807  0.3990  0.0807  0.0264  1.0020  0.1559 -0.0110  0.6520  0.9080  0.0088  0.7453  0.0991  0.9297  0.3198  0.0647
 28 10  1.3759  2.8945  0.7647  0.4724  0.0692  0.0275  1.0007  0.1559 -0.0111  0.6520  0.9260  0.0150  0.7648  0.0872  0.9268  0.3898  0.0571
 29 10  1.4256  2.8812  0.7530  0.5307  0.0664  0.0271  1.0009  0.1612 -0.0125  0.6520  0.9400 -0.0029  0.7570  0.1066  0.9201  0.4367  0.0546
 30 10  1.4758  2.8850  0.7380  0.5734  0.0483  0.0266  1.0015  0.1917 -0.0111  0.6520  0.9580 -0.0100  0.7281  0.1647  0.9065  0.4606  0.0388
